TripLogId,DumperMachineNumber,MachineType,LoadLongitude,LoadLatitude,DumpLongitude,DumpLatitude,MassTypeMaterial,Quantity
6225aa0be7de860000a97f93,15,Truck,10.38607782868941,59.94646034045497,10.320860856419609,59.97715250668113,Stone,28.0
6225aae37654350000d74a11,22,Truck,10.377746707658524,59.95105235493198,10.320777358268954,59.97779833426868,Stone,28.0
6225abb85e36d40000c6566b,20,Truck,10.386150818972316,59.9464729347381,10.324515626206663,59.97659087298575,Stone,16.0
6225abcc05838b00008bf0e6,36,Dumper,10.374539656868215,59.95220563281428,10.383652863915565,59.9471522089683,Stone,30.0
6225ac21e07eb80000919cca,37,Dumper,10.386855882339816,59.94629335597412,10.38647036106927,59.94655022987941,Stone,40.0
6225ac61a5ef82000051b0ae,26,Truck,10.421113049675204,59.93954532193808,10.320468992414728,59.97720776620332,Stone,30.0
6225ac8bff592e000085f7db,11,Truck,10.377790680536895,59.95107227532544,10.320639349721754,59.97846577998845,Stone,27.0
6225ad35eaa0330000d6e4a6,5,Truck,10.42131665289464,59.939491725990855,10.32097800133834,59.97710707864992,Stone,28.0
6225ad52129bbe00003b051c,25,Truck,10.3861218928025,59.94642753587377,10.321283282470889,59.97673570903518,Stone,27.0
6225ae4e5e05cb00009c0a90,46,Truck,10.3746126127513,59.95218789232539,10.320753641894138,59.97736251113434,Stone,25.5
6225ae5a1dc7560000874280,1,Truck,10.42124868645541,59.93946441678969,10.427145367669103,59.93851227186434,Stone,16.0
6225aed99f018d0000bcaecb,30,Truck,10.377771443618268,59.9510540900172,10.323725269254089,59.97612468729218,Stone,29.0
6225aedf898ca10000309fd9,19,Dumper,10.420822623124902,59.93955044411021,10.422497297708906,59.93845969555536,Stone,22.0
6225af50c033dd0000bdc1c0,52,Truck,10.38610168825068,59.94647505383306,10.320832449138132,59.97711462674103,Stone,28.0
6225afaa77f9690000a38683,23,Truck,10.377771136023522,59.9509375634136,10.32101126603424,59.97707504894797,Stone,28.0
6225afb9a91cb30000266964,36,Dumper,10.374764762905912,59.9521938563484,10.383626595876816,59.94713543600557,Stone,30.0
6225b0080d569800002eb9b0,15,Truck,10.3860635259133,59.94648138111415,10.320922668194983,59.977074806443824,Stone,28.0
6225b087b6dc8100007d15da,19,Dumper,10.420820337445958,59.939598198013975,10.422542267324896,59.93847636271639,Stone,22.0
6225b11fe05bea0000796dc0,22,Truck,10.37773862978844,59.95138977491431,10.320936735723205,59.977618898848405,Stone,28.0
6225b1277e31f60000b603e7,37,Dumper,10.420920742591814,59.93959100033874,10.422528671594584,59.93848185034821,Stone,40.0
6225b1b2101d34000058ac23,20,Truck,10.386019780221217,59.9464546359841,10.324603509908682,59.97658898837088,Stone,16.0
6225b23529429d0000976a4b,44,Truck,10.421396089484576,59.93946500676729,10.32377267548312,59.97616518102711,Stone,27.0
6225b2700f0906000084e610,11,Truck,10.377818602443636,59.95098369152855,10.320825388373214,59.97796148865016,Stone,27.0
6225b31cfbe8b200007fca68,1,Truck,10.42110509693267,59.93947782264093,10.426831607959564,59.93860389594301,Stone,16.0
6225b3320629a20000c91f89,36,Dumper,10.38229914939763,59.94757516770915,10.38362290638727,59.94698279859897,Equipment,30.0
6225b38c0bc0ae0001da1559,16,Truck,10.3778690896393,59.95094874346734,10.321024251834826,59.9770310084016,Stone,16.0
6225b3ceb5d9ff0000178a95,13,Truck,10.42083397508638,59.9395569926686,10.323833310986238,59.97624139772726,Stone,30.0
6225b40fdcfede000049c561,25,Truck,10.386019257304506,59.94648429912938,10.320880373591791,59.97724478730892,Stone,27.0
6225b431721c2b0000b20c10,36,Dumper,10.382232506765911,59.94749462989964,10.38363177908547,59.94700875670049,Equipment,30.0
6225b498e39c6800005ad645,30,Truck,10.377797444225276,59.95118683620168,10.320787653748608,59.9773860507266,Stone,29.0
6225b518a9c0c70000bbfbfb,36,Dumper,10.382111473324178,59.94748013181981,10.383728296047869,59.94703188161809,Equipment,30.0
6225b5b3290aa900008a2386,46,Truck,10.374668548760669,59.95222616278309,10.320755727321394,59.976822540905886,Stone,25.5
6225b5c3eec5b000003d42f3,23,Truck,10.377841835695577,59.95097803318371,10.32101905072409,59.97702584853527,Stone,28.0
6225b5f10a4cfe000053e24f,26,Truck,10.421233735070452,59.93949376489684,10.32040122036362,59.97727596965821,Stone,30.0
6225b6042e2f8b00004aa780,36,Dumper,10.382150712931171,59.947485083647685,10.383734890434429,59.94706024256809,Equipment,30.0
6225b640511ae60000752c2b,19,Dumper,10.42221236108823,59.9384538585626,10.422578073246063,59.938480437814206,Stone,22.0
6225b69747ddb300006ef895,20,Truck,10.386244496249509,59.9464757455572,10.324142571284206,59.97683054002626,Stone,16.0
6225b6e0973d1a0000c6219d,36,Dumper,10.382083475931696,59.94747431323727,10.383850672015289,59.947192713279854,Equipment,30.0
6225b6edf4a7b20000ab0bf6,37,Dumper,10.420817189029554,59.9396300703328,10.422600948358305,59.9384977789025,Stone,40.0
6225b76fb87c020000aa71db,15,Truck,10.386027342794598,59.94649174513097,10.32089006505983,59.97702174939935,Stone,28.0
6225b7d4ef5b090000f22820,1,Truck,10.42090122279689,59.93960749864922,10.426992613979015,59.9385457682301,Stone,16.0
6225b8205bdb9b0000a24b78,52,Truck,10.38610190161958,59.94647345581962,10.320884863400078,59.9771688713084,Stone,28.0
6225b856971eba0000455d14,22,Truck,10.377816881366488,59.95106198021319,10.32070775185392,59.97794492725618,Stone,28.0
6225b879f1d26b0000aaa7a4,19,Dumper,10.420819149595124,59.9396085100958,10.422630555599625,59.93849889041301,Stone,22.0
6225b911e596070000c0afee,11,Truck,10.37738947386833,59.951398980183406,10.37782368617284,59.950977040538206,Stone,27.0
6225b9908a94060000baba94,25,Truck,10.38621471986941,59.94645957851513,10.321244163819271,59.97662991449819,Stone,27.0
6225b9952f86a700014a5a04,16,Truck,10.377725915373045,59.95119075003572,10.32092302931355,59.977085750912906,Stone,16.0
6225ba658e5f1a0000a81938,36,Dumper,10.382160055339376,59.94760990292716,10.382008293946477,59.94748100189634,Equipment,30.0
6225ba759f86a500003acdc8,11,Truck,10.37782368617284,59.950977040538206,10.320796188901028,59.97798634052246,Stone,27.0
6225bb730943b40000d29494,1,Truck,10.374845932805988,59.95239857115985,10.320908718185429,59.97721430654337,Stone,16.0
6225bbcabe97d70000f7b88c,30,Truck,10.377753397916273,59.95119176531408,10.320954238768184,59.97715686059392,Stone,29.0
6225bc1815cbce0000ed69eb,46,Truck,10.374692941141246,59.95223318813138,10.321036922318587,59.97700751966078,Stone,25.5
6225bc2b8585e800003c575f,44,Truck,10.420894325087035,59.93956555062014,10.320918779416784,59.97704747738466,Stone,27.0
6225bc474ba3cd0000e19c5a,20,Truck,10.38622515378083,59.94649191215338,10.323993785915786,59.976888607303415,Stone,16.0
6225bce356082e00001d5307,13,Truck,10.420026043439677,59.93967714725056,10.42084529065566,59.9396275682933,Stone,30.0
6225bcf89ef28e0000265a65,37,Dumper,10.420838680064849,59.93964399080238,10.42265705092491,59.9385234188649,Stone,40.0
6225bcfdfbed1a0000baa42b,23,Truck,10.377832772964824,59.95093263013158,10.320966642665534,59.97777151384784,Stone,28.0
6225bd4d58faa900008ff053,15,Truck,10.386152572282604,59.94646850843946,10.320802686483216,59.97727299341691,Stone,28.0
6225bd5f7df9220000badb6d,38,Truck,10.37460319065964,59.952230565628085,10.32096455840511,59.97696076851148,Stone,28.0
6225bd9bf527410000606f56,5,Truck,10.420901939547226,59.93960581648067,10.320848017532777,59.977237856194,Stone,28.0
6225be980d375d00007e367b,52,Truck,10.3861617585884,59.94645181369943,10.321027649043195,59.97693159419767,Stone,28.0
6225bea24ca79500002decff,24,Truck,10.377782535621362,59.95106461340168,10.320905880204885,59.97728111811607,Stone,26.0
6225beccf1db1e0000d50c21,13,Truck,10.42084529065566,59.9396275682933,10.321034977270156,59.97624079070422,Stone,30.0
6225bf9e68a07a0000d8f285,22,Truck,10.377802685709414,59.95123248888678,10.321420085431686,59.97798013396957,Stone,28.0
6225bfc14db6f20000a687cb,19,Dumper,10.42080527360477,59.93966389979548,10.422708411181222,59.93855373722255,Stone,22.0
6225bfd128cdd5000012b21b,36,Dumper,10.38233042181846,59.947485739085295,10.383859450006856,59.947206131051566,Equipment,30.0
6225bfed3e31e40000badd73,1,Truck,10.37442748634367,59.95224162328037,10.32123913753194,59.97655523089434,Stone,16.0
6225c037457b74000051898e,25,Truck,10.3861908812725,59.94651038184055,10.320800390747214,59.97720248330408,Stone,27.0
6225c0b5811c4f0000da739f,37,Dumper,10.420784241281572,59.939634818648,10.422746406363022,59.93856597775085,Stone,40.0
6225c0d2506fe50001bdd40e,16,Truck,10.377787345557294,59.95099705031547,10.321024768293956,59.976960903972,Stone,16.0
6225c10525703d0000070fd8,46,Truck,10.374708701138816,59.95224673963123,10.32094731540182,59.97702500657277,Stone,25.5
6225c1977b4da900000e679d,26,Truck,10.420861080926056,59.939615308982944,10.3210386369321,59.97688106903296,Stone,30.0
6225c1b68615ba0000ab9aff,20,Truck,10.386252346719212,59.946503050325454,10.324333739090076,59.976613704482936,Stone,16.0
6225c25383fadc0000f8caf5,19,Dumper,10.419316650250138,59.93976313327733,10.420516700221334,59.93981383211747,Stone,22.0
6225c3a5a11bf100008ec22e,19,Dumper,10.4176992990511,59.94024240653769,10.417658996384164,59.94025332309456,Stone,22.0
6225c3b089b5aa00002206d8,30,Truck,10.377816718872298,59.95108258430817,10.320969593934311,59.97709350984445,Stone,29.0
6225c3b9349e710000e3d237,38,Truck,10.374600272135014,59.95223059031955,10.374605664155869,59.95223884781335,Stone,28.0
6225c3c580d44a0000272ed3,15,Truck,10.386066060600449,59.94644261157818,10.320932007338998,59.97699018715806,Stone,28.0
6225c4a656d90f0000031c05,23,Truck,10.377804090615994,59.95095586843968,10.321115391089744,59.97686523302883,Stone,28.0
6225c4db7d4af100007390cb,37,Dumper,10.41766330964534,59.94025505248875,10.422589938935312,59.9385330777715,Stone,40.0
6225c558274d3f00006e2422,19,Dumper,10.417658996384164,59.94025332309456,10.42281237945564,59.93853176945581,Stone,22.0
6225c5aad4303600009e02bb,24,Truck,10.377802160338472,59.95096166498804,10.321003338998429,59.97687170916375,Stone,26.0
6225c5eb1d20700000adb306,44,Truck,10.420933968777558,59.93955876991406,10.320942265172793,59.97733195905759,Stone,27.0
6225c66cb6756700002eb87e,1,Truck,10.377490497860364,59.95187410447809,10.330250829953874,59.97411762556172,Soil,16.0
6225c6726b828d00004a79a7,11,Truck,10.321014831418005,59.976948918166975,10.320951904331109,59.97806292728299,Stone,27.0
6225c747a925e90000559ec2,22,Truck,10.377821781274491,59.95100883996634,10.32084987962386,59.97793594301163,Stone,28.0
6225c79f8777c400000ec645,25,Truck,10.385434354212954,59.946525904144366,10.320797475836454,59.977167946220575,Stone,27.0
6225c7d8c305300000e0d414,37,Dumper,10.420817834488204,59.939631340131605,10.422771079933606,59.93855443193243,Stone,40.0
6225c7e735759a000157b73a,16,Truck,10.377830516332054,59.95164968874259,10.330124189504582,59.974113827704045,Soil,16.0
6225c8398349ee00001260fd,20,Truck,10.38679340148265,59.94651770919599,10.32384177327309,59.976789492757526,Stone,16.0
6225c8892e00410000a7a9cf,13,Truck,10.420835651467014,59.93959915364155,10.37679000758601,59.95031051343302,Stone,30.0
6225c99b7b682f00000b224e,5,Truck,10.42086029658024,59.93960908476482,10.320858919855814,59.977067479208586,Stone,28.0
6225c9eb030afd00007cccc7,26,Truck,10.386310842241086,59.94645413841015,10.320468985291656,59.97699383072796,Stone,30.0
6225ca2d767a2e00006d64cc,11,Truck,10.377553623646882,59.951344965377125,10.431169696147172,59.93740125445334,Stone,27.0
6225ca863253b900008e5560,1,Truck,10.37774162238646,59.95161122300626,10.33067359074266,59.97419728190135,Soil,16.0
6225cac2267bc20000c138f9,36,Dumper,10.38353727179246,59.947136546875605,10.383883765224809,59.9471746906774,Stone,30.0
6225cb193e3952000031134b,15,Truck,10.386253799372303,59.9464836027827,10.321068188375015,59.97686410823011,Stone,28.0
6225cb5d3350620000a1a5c6,30,Truck,10.377835697111074,59.951078005702094,10.320542844238949,59.97702796819188,Stone,29.0
6225cbcdce41b70000a6b423,38,Truck,10.377475683938128,59.95272299814061,10.3210291924696,59.97682694423189,Stone,28.0
6225cc1c33b21600001e6aec,19,Dumper,10.420782055428557,59.93962987103069,10.422713872671888,59.93854460951206,Stone,22.0
6225cc45e9c7eb0001b56dc8,16,Truck,10.377906319067383,59.95161021079712,10.330107151299364,59.97413114771437,Soil,16.0
6225cd926b04440000def220,52,Truck,10.386158632609792,59.9464905456262,10.386171686325634,59.946492991075154,Stone,28.0
6225cda65e3bc5000029bbca,23,Truck,10.377914115020026,59.95102334757294,10.321097100301111,59.97683588869332,Stone,28.0
6225cda84855a50000e1271c,52,Truck,10.386204085566014,59.94648821838455,10.321066923640606,59.9768329255267,Stone,28.0
6225ce0b6d7d600000803a13,44,Truck,10.42142546237603,59.9394886963487,10.320935330394915,59.97701997401473,Stone,27.0
6225ce9a0a85c90000a442be,25,Truck,10.385529030103529,59.94652273670401,10.320679739635231,59.97712995554633,Stone,27.0
6225cea199885d0000d0f59d,24,Truck,10.37788135969612,59.95091792741216,10.321078830755644,59.97682917276736,Stone,26.0
6225cefc13a39400001a3ee5,20,Truck,10.3869207077737,59.94645289405853,10.324409459742276,59.97665837363218,Stone,16.0
6225cf1263d98a00007829d4,1,Truck,10.37770688358929,59.951772204122456,10.330625559300053,59.97417141118679,Soil,16.0
6225cfc2437859000116d3ae,16,Truck,10.377626152986108,59.95184245223421,10.330109916711356,59.97413469285305,Soil,16.0
6225cfc736700f000074b331,22,Truck,10.377873407836384,59.95093808308377,10.320815196671951,59.977830111221046,Stone,28.0
6225cfdb1b4a540000507df4,13,Truck,10.420845793569852,59.93959253193805,10.320905763665513,59.97721340512855,Stone,30.0
6225d040fa5d5200000d6233,26,Truck,10.386276985074945,59.94651026904125,10.320468992010197,59.97710243549088,Stone,30.0
6225d12491a03a000085f0b2,37,Dumper,10.420783982291578,59.93963083788466,10.42211716701771,59.938496340238274,Stone,40.0
6225d1a478f57300007ee876,30,Truck,10.37779852352092,59.951055376008384,10.321007888716126,59.9767941608664,Stone,29.0
6225d1d9b9d3b70000f0ce8d,5,Truck,10.421205923039954,59.93949395975296,10.320752718532797,59.977090519723546,Stone,28.0
6225d20c549ff20000e20438,15,Truck,10.38619610119624,59.94644940286224,10.321019276005195,59.97685874710472,Stone,28.0
6225d26195101c0000008281,1,Truck,10.377644214896812,59.951939110809015,10.330556046985318,59.97425420383031,Soil,16.0
6225d2938a314f000031f5ef,38,Truck,10.375140505752688,59.95212728275548,10.3746832014455,59.95200198288925,Stone,28.0
6225d31373041e0000c580d8,41,Dumper,10.37513728828604,59.9521215396768,10.37455701614681,59.95202762095901,Stone,30.0
6225d39df3319c0000807034,23,Truck,10.377918641936104,59.95090386408647,10.32108868792008,59.97679909912347,Stone,28.0
6225d3a284988a00012d76d5,16,Truck,10.377601035832814,59.95185129403206,10.330085318676527,59.97414646413959,Soil,16.0
6225d3d1fc20fe00002f5434,46,Truck,10.375161425874508,59.95212649204921,10.374563950510115,59.95200381918556,Stone,25.5
6225d40134904b0000eb245a,52,Truck,10.38638187758404,59.94644091507515,10.321051378676843,59.976857990432535,Stone,28.0
6225d43562bd5a0000f42f13,38,Truck,10.375212214890988,59.95212457871338,10.374683391565414,59.95200662639779,Stone,28.0
6225d4c0d1da4a00001c1196,41,Dumper,10.375277430921752,59.95212266549808,10.374587701594267,59.95203193818936,Stone,30.0
6225d5057a4270000059f861,25,Truck,10.385105446207188,59.94657071266225,10.320881476083157,59.97711309347664,Stone,27.0
6225d545793f9700000fd6a3,24,Truck,10.375219725418216,59.95212388106132,10.374648216792773,59.95199637289237,Stone,26.0
6225d5b925d28d0000630833,1,Truck,10.377642845055538,59.95195754752665,10.330307319162968,59.97410886455821,Soil,16.0
6225d5d47a5e6300004db7a3,46,Truck,10.37521476806138,59.952129266994106,10.3746097791782,59.95201659766172,Stone,25.5
6225d6309c5e46000054c171,20,Truck,10.3863868378161,59.94644636381449,10.324401724609665,59.97657756948772,Stone,16.0
6225d66ce0fc750000548e6a,38,Truck,10.375158359211094,59.95212686497253,10.374639807671803,59.95201435249657,Stone,28.0
6225d6e9cc997b000048f877,41,Dumper,10.375241493925332,59.95212266516391,10.37451057610175,59.952039462633344,Stone,30.0
6225d777a509e40000796e2c,24,Truck,10.375094229074534,59.95212739661984,10.37472792899355,59.9520124243924,Stone,26.0
6225d7cddc096e000027e441,46,Truck,10.375149445905302,59.95212694519447,10.37467611612396,59.95202246891845,Stone,25.5
6225d8dcc88b2e000016450d,38,Truck,10.375165153272224,59.952126351282935,10.374662327963952,59.95204781349364,Stone,28.0
6225d91e067598000036bd23,41,Dumper,10.375250112974978,59.9521228851246,10.374514318421076,59.952047527688926,Stone,30.0
6225d9a004986d0000e3c768,24,Truck,10.37521288817466,59.95212632130075,10.37474977360463,59.95201701682604,Stone,26.0
6225d9bf377530000031db24,46,Truck,10.375267925926558,59.95213332858244,10.374595006226372,59.95206359251671,Stone,25.5
6225dad0d459960000249b98,38,Truck,10.375156408579189,59.9521266817675,10.374661696714684,59.95204293357822,Stone,28.0
6225db529d133d0000f86f3c,41,Dumper,10.37528374938055,59.95212703721983,10.374515665748682,59.95204847207113,Stone,30.0
6225dbeed69f4100004fb7b4,24,Truck,10.375323693421832,59.95199821537202,10.374614076368449,59.95202476065744,Stone,26.0
6225dc7ef9d11b0000201f71,46,Truck,10.375165848574156,59.95212632500359,10.374680347515492,59.95205085506033,Stone,25.5
6225dd0c7b49bc0000e4ab89,38,Truck,10.375215105226175,59.9521244634728,10.374604711897968,59.95205627809693,Stone,28.0
6225ddd38c4dd000002b1238,41,Dumper,10.375232226758452,59.95212302880804,10.374495541196575,59.95204192383063,Stone,30.0
6225de4551bc41000032af48,24,Truck,10.375327581731822,59.95199665389286,10.32107143459969,59.97675688533048,Stone,26.0
6225dee9e4a30c0000dc3565,46,Truck,10.375274907137408,59.95212220340808,10.320720376698809,59.97720398325453,Stone,25.5
6225df8ef58bb900008ee9e9,30,Truck,10.37782992807234,59.95098533261931,10.321068959938264,59.97678133002813,Stone,29.0
6225e34b87c5af00009b6c5d,22,Truck,10.377869164084135,59.950878803551646,10.320791837048835,59.97790149469603,Stone,28.0
6225e3dfdaacc20000898a10,46,Truck,10.374771972649128,59.95222908523924,10.320925457379175,59.97676495470947,Stone,25.5
6225e403f831440000ff66f3,1,Truck,10.37764401975562,59.95194174478113,10.330606976504903,59.974199544348174,Soil,16.0
6225e4185d1d800000adaa09,26,Truck,10.38642323808448,59.9464478481382,10.32046898511107,59.97705690614908,Stone,30.0
6225e445b1687c0000599296,13,Truck,10.420758202681707,59.93957857606927,10.320949768657163,59.9767079763673,Stone,30.0
6225e55c298aa3000074e03b,52,Truck,10.38631237431914,59.94647524819299,10.3211290788862,59.97678164622398,Stone,28.0
6225e579c9803d0000d44df5,24,Truck,10.377882117780382,59.95086875136825,10.321042092089996,59.97671238887101,Stone,26.0
6225e5f69786f6000143e6d8,16,Truck,10.377780752915127,59.95164332993928,10.330269939129554,59.97423753605996,Soil,16.0
6225e695c00ff30000f6b2f4,30,Truck,10.377856524440192,59.95090281463637,10.321075906986074,59.97681223887253,Stone,29.0
6225e69edd37380000aea4a7,20,Truck,10.386848270652967,59.94630486794468,10.32411261144275,59.97685149142553,Stone,16.0
6225e737c5205b000077f4c0,44,Truck,10.421439194630032,59.9395315780317,10.321148614820656,59.97688685656564,Stone,27.0
6225e7610e02c30000293b31,1,Truck,10.377653020442478,59.95186414352588,10.330735284941191,59.97423082652483,Soil,16.0
6225e8b654f3b20000aa6c8c,46,Truck,10.374793430781173,59.952203147398976,10.320731856757538,59.97723408195087,Stone,25.5
6225e93dad721100013b5a07,16,Truck,10.377647761897624,59.95185377158928,10.33063786517896,59.97437067904955,Soil,16.0
6225e9b145f7dd000033d9d3,25,Truck,10.32047628312772,59.97714453201864,10.321146419119398,59.97768168420538,Stone,27.0
6225e9bb367a79000012787d,22,Truck,10.377742424457804,59.95103472579356,10.32089959490314,59.977700221273295,Stone,28.0
6225e9c39976350000f96727,38,Truck,10.374920179552378,59.95222417428701,10.321092012223197,59.97671648094509,Stone,28.0
6225eaecbd7cea0000598c98,1,Truck,10.377586084503656,59.95190043849587,10.330480810983264,59.97413864770685,Soil,16.0
6225eb387af7b500008e0f32,36,Dumper,10.374759555112991,59.95225047498417,10.383672284637054,59.94715050043828,Stone,30.0
6225eb5cf2776a000092c41d,26,Truck,10.386427378883967,59.9464513708539,10.324348101699355,59.9766425544287,Stone,30.0
6225eb737c852b000093c0aa,13,Truck,10.42088041082995,59.93956860160449,10.32109276392527,59.976720381584,Stone,30.0
6225eb81b08a360000b557e5,24,Truck,10.3779153952986,59.950873172211104,10.320942360173325,59.97708322556834,Stone,26.0
6225ec865fb6bc0001dce3e6,16,Truck,10.37786568232046,59.95175335605509,10.330649795187748,59.97429922311327,Soil,16.0
6225ecdfac9d32000089abb6,36,Dumper,10.374680823463413,59.95222143512972,10.383574986605542,59.94720171549101,Stone,30.0
6225ed5f343fee0000b097d4,25,Truck,10.386255030358212,59.9464627772642,10.320772723960705,59.97710941949428,Stone,27.0
6225ed81e5b7d90000ac9544,20,Truck,10.386606880605882,59.94638443024797,10.324510407916854,59.97657758127127,Stone,16.0
6225edbbc401a100006c743c,11,Truck,10.377322746988453,59.95141058548542,10.377375280219848,59.95139271421386,Stone,27.0
6225ede596186a0000fdb48b,46,Truck,10.37475717587098,59.952194170161775,10.320972362937528,59.97689831471271,Stone,25.5
6225ee3f56fa9100007e4b57,1,Truck,10.377531858205945,59.951896537047865,10.33064865059394,59.97419590791358,Soil,16.0
6225eec8894af20000e1d6dc,44,Truck,10.421359586931716,59.93950886096953,10.321198884012729,59.9768507415693,Stone,27.0
6225ef033fbde90000dd53f4,38,Truck,10.374813218225832,59.95222566151696,10.321050567095735,59.97670883293609,Stone,28.0
6225f0022f33640001ed6373,16,Truck,10.3777249011418,59.95187484500885,10.330273265250192,59.97422692218707,Soil,16.0
6225f0fce019dc000096d873,30,Truck,10.377604163194388,59.95105252152223,10.32115439901617,59.97672531232073,Stone,29.0
6225f1bccb577c0000eb134b,1,Truck,10.37751617294392,59.95185434930903,10.330183296399095,59.974068394363584,Soil,16.0
6225f1fa06984d0000299e6e,11,Truck,10.377700628861051,59.95136661521407,10.32078509635104,59.9778901481815,Stone,27.0
6225f2462583690000569970,52,Truck,10.386387743244327,59.946445736533406,10.386381591203747,59.94644846350854,Stone,28.0
6225f268ecdf890000a8bf42,52,Truck,10.386267865314393,59.94646308278886,10.320937366865868,59.97685621016486,Stone,28.0
6225f278306825000052179a,23,Truck,10.378158748133549,59.950769546767695,10.32108632705361,59.97681072292692,Stone,28.0
6225f2d3f7bd310000acae9b,25,Truck,10.386459111901226,59.94648105608378,10.321030929281235,59.97708997403714,Stone,27.0
6225f320d228fd0000e14dc4,8,Truck,10.377636887123376,59.95150051025215,10.330297314237963,59.97412126846542,Soil,17.0
6225f3a4d108930000fde1e6,20,Truck,10.38643607732317,59.9464626786042,10.324377890530316,59.97665405308579,Stone,16.0
6225f3cbfa05b100013f4a3e,16,Truck,10.37763338755568,59.95199060448532,10.33065279275616,59.97436760588291,Soil,16.0
6225f42d68a6ba0000168f70,46,Truck,10.37475785085308,59.95225153581576,10.320914634251096,59.97711821070859,Stone,25.5
6225f4af347ec90000b776fb,38,Truck,10.374732460326712,59.95220737117137,10.321087955709976,59.97668292965009,Stone,28.0
6225f509c00bd900006204be,1,Truck,10.377467761879732,59.951904343756766,10.33050466140761,59.97419974148511,Soil,16.0
6225f582100cb60000f9c6cd,22,Truck,10.37807886893839,59.95077003105261,10.320823831097838,59.977851190038656,Stone,28.0
6225f5a70c72b6000027083b,19,Dumper,10.420737395097287,59.93959372346431,10.420841771329576,59.9396427777532,Stone,22.0
6225f654ecdbda00003ba6b3,26,Truck,10.386435102948123,59.94651094106105,10.321053358983525,59.97667268316653,Stone,30.0
6225f67a44c5b10000888db0,13,Truck,10.42082374916451,59.93956323718646,10.321137104193047,59.976680022720224,Stone,30.0
